78736.89342689514,1.0022595757618546e-06,0.04984264550730586,0.07385072066725609,0.7709984727010517,0.20056664225901275,5.6106582449263314e-05
78749.78619241714,1.0022595757618546e-06,0.04981985683552921,0.0739568137078585,0.7779496153909528,0.20050586012837945,5.695274727405387e-05
78762.67427563667,1.0022595757618546e-06,0.04983031144365668,0.07405003205967878,0.7826743616077476,0.20057480947012699,5.6285640096703344e-05
78775.5577173233,1.0022595757618546e-06,0.0498153739143163,0.073845175542904,0.7591283330898323,0.20062749614258726,5.6042112236568634e-05
78788.4390027523,1.0022595757618546e-06,0.04982329769991338,0.07403114329495591,0.7649895126472215,0.2006719272875368,5.626581667030772e-05
78801.36883234978,1.0022595757618546e-06,0.049819410452619194,0.07388045214964244,0.7723813732703051,0.20053613365661493,5.641444300665516e-05
78814.26686787605,1.0022595757618546e-06,0.04981907927431166,0.07413441312690813,0.8139926049999611,0.20048960294499316,5.66395551001789e-05
78827.15841579437,1.0022595757618546e-06,0.0498174000531435,0.07382071537975066,0.7788945705352905,0.2004798404074318,5.70261405378557e-05
78840.06366991997,1.0022595757618546e-06,0.049827996734529735,0.07379506783794143,0.7954719556781822,0.20047969005408744,5.615029621542568e-05
78852.9539077282,1.0022595757618546e-06,0.04981918591074645,0.07389472901612937,0.7479430653615864,0.2006417662136622,5.6153765503035387e-05
